STATION,NAME,DATE,AWND,FMTM,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/2/2006,3.8,1620,,1424,0,,,,,63,32,,90,60,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/3/2006,5.82,958,,958,0,,,,,60,39,,60,60,,17,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/4/2006,3.58,446,,445,0,,,,,50,29,,290,290,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/5/2006,1.12,1339,,1445,0,,,,,56,25,,280,270,,8.1,8.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/6/2006,3.13,1500,,1438,0,,,,,59,31,,210,200,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/7/2006,11.41,1522,,1531,0,,,,,57,28,,280,280,,31.1,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/8/2006,3.58,323,,313,0,,,,,39,18,,40,30,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/9/2006,2.68,1424,,1334,0,,,,,50,17,,240,240,,12.1,14.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/10/2006,2.01,1317,,1511,0,,,,,57,23,,210,230,,12.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/11/2006,2.24,1238,,1237,0,,,,,65,28,,250,230,,12.1,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/12/2006,5.14,1409,,1624,0,,,,,63,35,,90,100,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/13/2006,2.91,1454,,159,0,,,,,65,43,,270,350,,8.9,13,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/14/2006,2.68,1421,,1419,0,,,,,64,34,,220,220,,14.1,17,1,1,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/15/2006,6.26,1359,,1559,0,,,,,70,37,,240,230,,17,21,1,1,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/16/2006,2.01,1344,,1344,0,,,,,73,35,,160,160,,8.9,10.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/17/2006,2.01,1455,,1443,0,,,,,68,35,,240,210,,8.9,12.1,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/18/2006,3.36,1326,,1422,0,,,,,73,34,,230,230,,13,16.1,1,1,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/19/2006,3.8,2222,,2222,0,,,,,73,39,,60,60,,12.1,14.1,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/20/2006,9.62,1021,,228,0,,,,,55,49,,60,60,,15,21,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/21/2006,6.71,2002,,2002,0.11,,,,,53,48,,60,60,,14.1,17,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/22/2006,6.93,1215,,1050,1.31,,,,,63,49,,150,130,,17,23.9,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/23/2006,7.16,1216,,1216,0,,,,,68,41,,240,240,,16.1,19.9,1,1,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/24/2006,4.25,2352,,2350,0,,,,,61,35,,60,50,,14.1,17,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/25/2006,10.51,712,,711,1.43,,,,,51,44,,50,60,,21.9,28,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/26/2006,14.99,1440,,206,0,,,,,50,38,,270,250,,23,30,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/27/2006,2.91,37,,133,0,,,,,51,32,,280,270,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/28/2006,1.57,1517,,1141,0,,,,,56,28,,90,110,,8.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/29/2006,2.01,841,,841,0,,,,,62,34,,30,30,,8.1,8.9,1,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/30/2006,7.38,1324,,1340,0.11,,,,,54,50,,50,50,,15,17.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",12/31/2006,9.84,2307,,2316,0.78,,,,,67,51,,190,190,,25.1,30,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/1/2007,11.63,1336,,1526,0.73,,,,,66,43,,250,240,,25.9,32,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/2/2007,2.01,1627,,1627,0,,,,,56,30,,30,30,,10.1,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/3/2007,3.36,1053,,1025,0,,,,,59,30,,60,70,,12.1,15,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/4/2007,2.68,2036,,2052,0.05,,,,,65,43,,90,80,,8.1,10.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/5/2007,7.38,1406,,1406,0.65,,,,,67,57,,200,210,,36.9,46.1,1,1,1,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/6/2007,7.38,1433,,1447,0,,,,,69,50,,220,240,,17.9,21.9,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/7/2007,3.8,2103,,2057,1.32,,,,,62,45,,300,300,,19.9,23.9,1,1,1,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/8/2007,12.97,1531,,1409,0.29,,,,,60,40,,280,260,,21.9,29.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/9/2007,11.41,1405,,1431,0,,,,,50,33,,280,290,,32,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/10/2007,3.8,113,,112,0,,,,,48,27,,290,290,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/11/2007,4.47,1338,,1416,0,,,,,50,27,,80,110,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/12/2007,0.89,151,,151,0,,,,,60,38,,30,30,,6.9,8.1,1,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/13/2007,3.8,1323,,1320,0,,,,,69,47,,240,240,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/14/2007,5.14,1405,,1343,0,,,,,69,50,,230,230,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/15/2007,8.95,1352,,1403,0,,,,,69,58,,210,210,,19.9,23,1,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/16/2007,10.51,1249,,1238,0.03,,,,,58,37,,250,250,,17.9,23.9,1,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/17/2007,10.74,1139,,1135,0,,,,,41,31,,60,80,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/18/2007,6.93,423,,107,0.12,,,,,37,31,,60,60,,14.1,19.9,1,1,,,,1,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/19/2007,10.29,258,,122,0.02,,,,,54,37,,250,240,,17,21.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/20/2007,1.57,1434,,1009,0,,,,,52,32,,260,170,,8.1,10.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/21/2007,6.71,1633,,1924,0.93,,,,,45,35,,60,30,,15,17.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/22/2007,6.04,2047,,2046,0.06,,,,,49,37,,240,240,,14.1,17,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/23/2007,3.36,2111,,1519,0,,,,,47,35,,240,230,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/24/2007,2.46,2359,,1518,0,,,,,48,32,,330,270,,6.9,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/25/2007,8.05,1544,,1539,0,,,,,51,31,,310,310,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/26/2007,5.14,1644,,1646,0,,,,,52,26,,210,220,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/27/2007,10.07,2229,,2157,0,,,,,60,29,,260,240,,21,28,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/28/2007,14.99,2120,,1939,0.01,,,,,49,28,,290,270,,29.1,36,,,,,,,,,,,,,,,1,,1,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/29/2007,8.5,7,,35,0,,,,,40,18,,320,310,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/30/2007,11.86,1617,,1710,0,,,,,52,31,,240,250,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",1/31/2007,5.82,101,,116,0,,,,,43,20,,280,260,,21,25.9,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/1/2007,4.92,2022,,2022,0.9,,,,,35,30,,60,60,,12.1,13,1,,,,,1,,,,,,,,,1,1,1,1,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/2/2007,8.5,1654,,1653,0.01,,,,,51,34,,250,240,,25.1,30,1,1,,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/3/2007,11.63,1440,,1415,0,,,,,42,28,,280,280,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/4/2007,12.3,1541,,1541,0,,,,,47,26,,270,270,,30,38,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/5/2007,10.96,1245,,38,0,,,,,45,27,,240,280,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/6/2007,6.71,1519,,1518,0,,,,,48,22,,240,240,,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/7/2007,12.08,1247,,1246,0,,,,,67,37,,260,270,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/8/2007,3.58,1652,,2016,0,,,,,58,30,,220,280,,14.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/9/2007,2.68,120,,114,0,,,,,46,28,,290,300,,12.1,15,,,,,,,,1,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/10/2007,3.8,1012,,955,0,,,,,48,29,,70,50,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/11/2007,3.8,942,,942,0,,,,,53,26,,60,70,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/12/2007,3.13,1251,,1327,0,,,,,64,30,,230,240,,13,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/13/2007,6.71,1838,,1837,0.48,,,,,65,42,,70,70,,28,31.1,1,,1,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/14/2007,8.95,1206,,1208,0.13,,,,,52,30,,250,260,,21,25.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/15/2007,3.8,1342,,1250,0,,,,,43,23,,250,260,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/16/2007,6.04,1559,,1259,0,,,,,44,28,,240,270,,13,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/17/2007,10.07,1249,,1418,0,,,,,43,25,,220,230,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/18/2007,14.09,1644,,1643,0,,,,,49,29,,290,290,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/19/2007,6.93,1639,,1312,0,,,,,57,24,,210,190,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/20/2007,9.17,948,,948,0,,,,,59,37,,210,210,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/21/2007,8.05,1807,,1806,0.18,,,,,66,50,,330,330,,21,25.9,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/22/2007,11.86,1510,,1510,0,,,,,72,50,,300,290,,30,38.9,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/23/2007,4.7,36,,39,0,,,,,64,32,,290,290,,13,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/24/2007,6.93,2223,,1444,0,,,,,62,32,,100,180,,12.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/25/2007,6.04,923,,921,0.97,,,,,53,41,,330,320,,21,28,1,1,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/26/2007,8.72,1649,,1637,0,,,,,63,40,,250,220,,17,21,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/27/2007,5.14,1641,,1639,0,,,,,67,38,,230,240,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",2/28/2007,4.03,1004,,1004,0,,,,,68,33,,80,70,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/1/2007,8.5,2041,,2040,2.53,,,,,65,46,,150,150,,21,29.1,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/2/2007,11.41,1527,,444,0.1,,,,,65,45,,230,240,,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/3/2007,13.2,1604,,1713,0,,,,,62,41,,250,260,,29.1,38,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/4/2007,13.42,139,,135,0,,,,,49,34,,280,290,,29.1,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/5/2007,7.61,2018,,15,0,,,,,62,25,,270,290,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/6/2007,4.92,2150,,2149,0,,,,,67,38,,280,280,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/7/2007,6.26,1348,,1341,0,,,,,70,33,,230,230,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/8/2007,5.82,930,,930,0,,,,,69,37,,80,70,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/9/2007,8.72,923,,853,0,,,,,62,44,,60,60,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/10/2007,4.03,1626,,1622,0,,,,,69,44,,260,240,,12.1,15,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/11/2007,3.36,1706,,1705,0,,,,,75,45,,130,120,,8.9,12.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/12/2007,6.93,508,,610,0,,,,,68,46,,40,40,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/13/2007,3.8,1554,,1553,0,,,,,78,39,,210,210,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/14/2007,6.04,1342,,1256,0,,,,,80,51,,210,210,,23,31.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/15/2007,5.82,1253,,1304,0,,,,,75,53,,220,210,,19.9,23,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/16/2007,6.93,1946,,2000,0.48,,,,,65,39,,300,290,,19.9,23.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/17/2007,9.62,1536,,1442,0,,,,,53,32,,320,300,,23,29.1,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/18/2007,3.8,1450,,1222,0,,,,,56,28,,240,300,,12.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/19/2007,6.49,1413,,1412,0,,,,,67,34,,220,220,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/20/2007,3.8,1007,,1041,0,,,,,77,46,,240,260,,13,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/21/2007,6.49,1350,,1331,0,,,,,73,54,,60,60,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/22/2007,3.36,1548,,1418,0,,,,,72,50,,280,260,,8.9,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/23/2007,5.14,1557,,1556,0,,,,,79,47,,200,200,,16.1,19.9,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/24/2007,3.8,1704,,1605,0,,,,,83,50,,220,240,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/25/2007,3.58,1058,,2354,0,,,,,88,52,,80,140,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/26/2007,6.04,822,,257,0,,,,,76,60,,60,130,,12.1,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/27/2007,3.8,1007,,1444,0,,,,,81,54,,250,240,,13,17,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/28/2007,4.25,1638,,1416,0,,,,,83,52,,210,210,,15,17.9,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/29/2007,12.53,1418,,1417,0.03,,,,,67,50,,60,60,,23,25.9,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/30/2007,3.8,1600,,1551,0,,,,,67,50,,260,240,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",3/31/2007,5.14,1454,,1440,0,,,,,76,51,,240,220,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/1/2007,7.38,1955,,1951,0.27,,,,,71,61,,210,220,,13,17,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/2/2007,8.05,1518,,1653,0,,,,,81,59,,230,220,,16.1,19.9,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/3/2007,5.37,1513,,1512,0,,,,,83,58,,230,230,,16.1,19.9,1,1,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/4/2007,11.18,202,,201,0.03,,,,,77,53,,300,290,,30,38,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/5/2007,6.49,1633,,1633,0,,,,,65,41,,300,290,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/6/2007,9.62,1816,,1815,0,,,,,60,32,,270,270,,25.1,30,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/7/2007,12.53,12,,23,0,,,,,47,31,,320,320,,25.1,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/8/2007,7.83,1507,,1506,0,,,,,55,25,,230,240,,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/9/2007,5.59,1645,,1246,0,,,,,53,33,,230,250,,15,21,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/10/2007,4.92,855,,1102,0,,,,,65,31,,70,80,,14.1,19.9,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/11/2007,6.49,2311,,2311,0.24,,,,,54,47,,280,270,,19.9,25.1,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/12/2007,10.74,1345,,1432,0,,,,,72,47,,270,250,,28,33.1,1,1,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/13/2007,3.36,1502,,1501,0,,,,,75,38,,210,210,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/14/2007,8.28,1532,,1248,0.47,,,,,75,51,,190,170,,15,21.9,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/15/2007,16.55,1550,,1550,0.65,,,,,65,45,,270,280,,33.1,46.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/16/2007,15.66,1200,,1105,0,,,,,70,43,,300,320,,31.1,45,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/17/2007,7.38,829,,1218,0,,,,,82,45,,280,230,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/18/2007,4.47,1046,,1046,0,,,,,74,45,,60,40,,17,23,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/19/2007,6.93,1758,,1758,0.01,,,,,76,45,,40,40,,23,28,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/20/2007,6.93,1210,,1048,0,,,,,69,48,,100,70,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/21/2007,2.46,1444,,1519,0,,,,,77,42,,120,50,,10.1,14.1,1,,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/22/2007,3.36,1134,,1133,0,,,,,79,43,,280,280,,13,19.9,1,1,,,,,,1,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/23/2007,6.49,1549,,1548,0,,,,,80,48,,210,200,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/24/2007,4.92,1326,,1325,0,,,,,82,54,,270,270,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/25/2007,6.04,1032,,1031,0,,,,,84,54,,220,220,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/26/2007,5.37,1027,,1538,0.03,,,,,79,55,,210,280,,19.9,23.9,,,,,,,,,,,,,,,1,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/27/2007,11.41,1504,,1422,0,,,,,78,60,,260,250,,23,30,1,,,,,,,,,,,1,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/28/2007,7.16,1757,,1757,0,,,,,78,49,,290,290,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/29/2007,5.14,1605,,1605,0,,,,,83,50,,220,230,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",4/30/2007,2.24,1344,,1347,0,,,,,85,48,,250,260,,14.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00093846,"ANDERSON FAA AIRPORT, SC US",5/1/2007,4.03,1322,,1444,0,,,,,90,51,,210,200,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
